Food Name,Category Name,Calcium,Calories,Carbs,Cholesterol,Copper,Fats,Fiber,Folate,Iron,Magnesium,Monounsaturated Fat,Net carbs,Omega-3 - DHA,Omega-3 - DPA,Omega-3 - EPA,Phosphorus,Polyunsaturated fat,Potassium,Protein,Saturated Fat,Selenium,Sodium,Trans Fat,Vitamin A (IU),Vitamin A RAE,Vitamin B1,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Zinc,Choline,Fructose,Histidine,Isoleucine,Leucine,Lysine,Manganese,Methionine,Phenylalanine,Starch,Sugar,Threonine,Tryptophan,Valine,Vitamin D,Vitamin E,Vitamin K,Omega-3 - ALA,Omega-6 - Eicosadienoic acid,Omega-6 - Gamma-linoleic acid,Omega-3 - Eicosatrienoic acid,Omega-6 - Dihomo-gamma-linoleic acid,Omega-6 - Linoleic acid,Omega-6 - Arachidonic acid
Corn syrup,Sweets,0.018,286.0,78.0,0.0,5e-05,0.0,0.0,0.0,0.00037,0.008,0.0,78.0,0.0,0.0,0.0,0.011,0.0,0.044,0.0,0.0,2.8999999999999998e-06,0.155,,0.0,0.0,1e-05,0.0,1e-05,2e-05,2e-05,1e-05,0.0,4e-05,0.013,,,,,,0.0001,,,,78.0,,,,0.0,0.0,0.0,,,,,,,
Maple syrup,Sweets,0.102,260.0,67.0,0.0,2e-05,0.06,0.0,0.0,0.00011,0.021,0.01,67.0,0.0,0.0,0.0,0.002,0.02,0.212,0.04,0.01,6e-07,0.012,,0.0,0.0,7.000000000000001e-05,0.0,0.0013,8e-05,4e-05,0.0,0.0,0.0015,0.0016,0.52,,,,,0.0029,,,,60.0,,,,0.0,0.0,0.0,,,,,,,
Sorghum syrup,Sweets,0.15,290.0,75.0,0.0,0.00013000000000000002,0.0,0.0,0.0,0.0038,0.1,0.0,75.0,0.0,0.0,0.0,0.056,0.0,1.0,0.0,0.0,1.7e-06,0.008,,0.0,0.0,0.0001,0.0,0.00016,0.0001,0.0008,0.00067,0.0,0.00041,0.013,,,,,,0.0015,,,,75.0,,,,0.0,0.0,0.0,,,,,,,
Snickers,Sweets,0.09,488.0,63.0,0.009,,24.0,1.9,,0.00068,,,61.0,,,,,,,6.9,13.0,,0.189,0.39,120.0,,,,,,,,0.0005,,,,,,,,,,,,47.0,,,,,,,,,,,,,
Skittles,Sweets,0.0,402.0,91.0,0.0,,4.3,0.0,,0.0,,,91.0,,,,,,,0.19,4.1,,0.015,0.07,0.0,0.0,,,,,,,0.067,,,,,,,,,,,,76.0,,,,,,,,,,,,,
Taffy (candy),Sweets,0.008,397.0,92.0,0.009,0.0,3.3,0.0,0.0,1e-05,0.0,0.84,92.0,0.0,0.0,0.0,0.001,0.12,0.003,0.03,2.0,7e-07,0.052,0.13,100.0,2.7e-05,2.9999999999999997e-05,1e-08,1e-05,0.0,0.0,0.0,0.0,0.00020999999999999998,,,,,,,0.0,,,,68.0,,,,,8.999999999999999e-05,3e-07,0.01,,,,,0.09,
Toffee,Sweets,0.034,560.0,65.0,0.104,0.0,33.0,0.0,2e-06,2.9999999999999997e-05,0.004,9.0,65.0,0.0,0.0,0.0,0.032,1.2,0.051,1.1,21.0,8.000000000000001e-07,0.135,0.67,1152.0,0.000319,1e-05,1.1e-07,7.000000000000001e-05,2.9999999999999997e-05,0.00013000000000000002,1e-05,0.0002,0.00011999999999999999,,,,,,,0.0,,,,63.0,,,,,0.00094,2.8e-06,0.07,,,,,0.45,
Apricot jam,Sweets,0.02,242.0,64.0,0.0,0.0001,0.2,0.3,1e-06,0.00049,0.004,0.0,64.0,0.0,0.0,0.0,0.003,0.0,0.077,0.7,0.01,2e-06,0.04,,205.0,1e-05,0.0,0.0,2e-05,4e-05,2e-05,2e-05,0.0088,5.9999999999999995e-05,0.0004,,,,,,4e-05,,,,43.0,,,,0.0,0.00013000000000000002,0.0,,,,,,,
Sucralose,Sweets,0.0,336.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,9.6,80.0,,,,0.0,0.0,0.0,,,,,,,
Creamsicle,Sweets,0.023,49.0,12.0,0.0,,2.3,7.5,,2.9999999999999997e-05,,,4.5,,,,,,,1.4,2.0,,0.006,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.43,,,,,,,,,,,,,
Chocolate,Sweets,0.056,546.0,61.0,0.008,0.001,31.0,7.0,,0.008,0.146,9.5,54.0,0.0,0.0,0.0,0.206,1.1,0.559,4.9,19.0,3e-06,0.024,0.11,50.0,2e-06,2.9999999999999997e-05,2.3000000000000002e-07,5e-05,0.00073,0.0003,4e-05,,0.002,,0.0,,,,,0.0014,,,,48.0,,,,,0.00054,8.1e-06,0.09,0.0,0.0,0.0,0.0,0.95,
Sugar substitute,Sweets,0.879,347.0,85.0,,1e-05,0.0,0.6,,0.00016,0.006,,84.0,,,,0.008,,0.039,2.1,,,0.572,,,,2e-05,,2e-05,,8e-05,2e-05,,4e-05,,0.0,,,,,2e-05,,,3.5,4.0,,,,,,,,,,,,,
Agave nectar,Sweets,0.001,310.0,76.0,0.0,1e-05,0.45,0.2,3e-05,8.999999999999999e-05,0.001,0.0,76.0,0.0,0.0,0.0,0.001,0.0,0.004,0.09,0.0,1.7e-06,0.004,,156.0,8e-06,0.00011999999999999999,0.0,0.00017,0.00069,,0.00023,0.017,1e-05,0.013,56.0,,,,,1e-05,,,,68.0,,,,0.0,0.00098,2.3e-05,,,,,,,
Stevia,Sweets,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,
Payday,Sweets,0.094,490.0,53.0,0.0,0.00033,25.0,3.8,5.1e-05,0.0019,0.09,12.0,49.0,0.0,0.0,0.02,0.197,4.7,0.725,13.0,4.8,5.0999999999999995e-06,0.231,0.0,1.0,0.0,8e-05,2e-08,0.00011999999999999999,0.0072,0.0005200000000000001,0.00023999999999999998,0.0,0.0016,0.036,,0.00034,0.00049,0.00088,0.0005200000000000001,0.00091,0.00017,0.00069,2.2,40.0,0.00046,0.00013000000000000002,0.00057,0.0,0.0025,0.0,,0.0,,,,,
Macaroon,Sweets,0.005,460.0,61.0,0.0,0.00027,23.0,5.1,3e-06,0.00082,0.029,1.6,56.0,0.0,0.0,0.0,0.068,0.81,0.123,3.0,20.0,6.8e-06,0.241,,0.0,0.0,2e-05,0.0,5.9999999999999995e-05,0.00022,,0.0001,0.0,0.00073,0.0091,,,,,,,,,,45.0,,,,0.0,0.00019,1.1e-06,,,,,,,
Grenadine,Sweets,0.006,268.0,67.0,0.0,2.9999999999999997e-05,0.0,0.0,0.0,5e-05,0.004,0.0,67.0,0.0,0.0,0.0,0.004,0.0,0.028,0.0,0.0,6e-07,0.027,,0.0,0.0,0.0,0.0,1e-05,0.0,,0.0,0.0,0.00013000000000000002,0.0,,,,,,,,,,47.0,,,,0.0,0.0,0.0,,,,,,,
Frozen yogurt,Sweets,0.1,127.0,22.0,0.013,1e-05,3.6,0.0,4e-06,0.00046,0.01,0.99,22.0,0.0,0.0,0.0,0.089,0.1,0.156,3.0,2.3,1.8999999999999998e-06,0.063,,176.0,4.9e-05,4e-05,7e-08,0.00017999999999999998,7.000000000000001e-05,,4e-05,0.0007,0.00028000000000000003,0.023,,,,,,,,,,20.0,,,,1.0000000000000001e-07,8.999999999999999e-05,3e-07,,,,,,,
Nougat,Sweets,0.032,398.0,92.0,0.0,0.00013000000000000002,1.7,3.3,5e-06,0.0005899999999999999,0.032,0.0,89.0,0.0,0.0,0.0,0.055,0.0,0.105,3.3,1.7,2.6e-06,0.033,,1.0,0.0,1e-05,1e-08,0.00015,0.00047999999999999996,5.9999999999999995e-05,2e-05,0.0003,0.00041999999999999996,0.0050999999999999995,,,,,,0.0003,,,,45.0,,,,0.0,0.0028,0.0,,0.0,,,,,
Heart of palm,Sweets,0.018,115.0,26.0,0.0,0.00064,0.2,1.5,2.4e-05,0.0017,0.01,0.01,24.0,0.0,0.0,0.0,0.14,0.09,1.806,2.7,0.05,7e-07,0.014,0.0,68.0,3e-06,5e-05,0.0,0.00017999999999999998,0.0009,,0.0008100000000000001,0.008,0.0037,0.0,,,,,,,,,,17.0,,,,0.0,0.0005,0.0,,,,,,,
Tabletop Sweeteners,Sweets,0.001,279.0,76.0,0.0,4e-05,0.0,0.1,0.0,0.00011,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-07,0.002,,0.0,0.0,0.0,0.0,2e-05,0.0,,0.0,0.0,8.999999999999999e-05,0.0,,,,,,,,,,76.0,,,,0.0,0.0,0.0,,,,,,,
Lard,Oils and Sauces,0.0,902.0,0.0,0.095,0.0,100.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,39.0,2.0000000000000002e-07,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.5e-06,0.0006,0.0,,,,,,,
Russian dressing,Oils and Sauces,0.013,355.0,32.0,0.0,5.9999999999999995e-05,26.0,0.7,5e-06,0.0006,0.01,5.9,31.0,0.0,0.0,0.0,0.02,15.0,0.173,0.69,2.4,1.6000000000000001e-06,1.133,0.17,577.0,2.9e-05,2.9999999999999997e-05,0.0,5e-05,0.0005899999999999999,0.0004,0.0001,0.006,0.00022,0.0046,,,,,,5.9999999999999995e-05,,,,18.0,,,,0.0,0.0033,5.4e-05,,,,,,,
Thousand island,Oils and Sauces,0.017,379.0,15.0,0.026,0.0,35.0,0.8,0.0,0.0012,0.008,7.9,14.0,0.0,0.0,0.0,0.027,18.0,0.107,1.1,5.1,1.5e-06,0.962,,213.0,1.4e-05,0.0014,0.0,5.9999999999999995e-05,0.00041999999999999996,0.0,0.0,0.0,0.00026000000000000003,0.0046,4.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.004,6.9e-05,,,,,,,
French dressing,Oils and Sauces,0.011,222.0,31.0,0.0,0.00016,12.0,1.5,2e-06,0.00073,0.008,4.5,30.0,0.0,0.0,0.0,0.016,3.9,0.107,0.58,0.84,1.6000000000000001e-06,0.838,,541.0,2.7e-05,2e-05,0.0,5e-05,0.00047,0.0,5.9999999999999995e-05,0.0048,0.0002,0.004,,1e-05,1e-05,2e-05,2e-05,0.00011,0.0,2e-05,,17.0,1e-05,0.0,1e-05,0.0,0.001,1.8e-05,,,,,,,
Italian dressing,Oils and Sauces,0.015,102.0,10.0,0.0,2e-05,6.7,0.0,3e-06,0.00025,0.004,1.7,10.0,0.0,0.0,0.0,0.012,3.2,0.09,0.39,0.83,1.6000000000000001e-06,0.891,0.02,12.0,1e-06,1e-05,0.0,1e-05,8.999999999999999e-05,0.0,5.9999999999999995e-05,0.0,5.9999999999999995e-05,0.0033,5.1,1e-05,2e-05,2e-05,2e-05,2.9999999999999997e-05,1e-05,1e-05,0.0,9.2,1e-05,1e-05,2e-05,0.0,0.0043,1.3e-05,0.44,0.0,0.02,0.0,0.0,2.8,
Soybean oil,Oils and Sauces,0.0,884.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,15.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0081,2.5e-05,,,,,,,
Rice bran oil,Oils and Sauces,0.0,884.0,0.0,0.0,,100.0,0.0,0.0,7.000000000000001e-05,0.0,39.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,20.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.032,2.5e-05,,,,,,,
Wheat germ oil,Oils and Sauces,0.0,884.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,19.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.149,2.5e-05,,,,,,,
Peanut oil,Oils and Sauces,0.0,884.0,0.0,0.0,0.0,100.0,0.0,0.0,2.9999999999999997e-05,0.0,46.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,17.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0001,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.016,7e-07,,,,,,,
Coconut oil,Oils and Sauces,0.001,892.0,0.0,0.0,0.0,99.0,0.0,0.0,5e-05,0.0,6.3,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,82.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.00011,6e-07,0.02,0.0,0.0,0.0,0.0,1.7,
Olive oil,Oils and Sauces,0.001,884.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0005600000000000001,0.0,73.0,0.0,0.0,0.0,0.0,0.0,11.0,0.001,0.0,14.0,0.0,0.002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.014,6e-05,,,,,,,
Palm oil,Oils and Sauces,0.0,884.0,0.0,0.0,0.0,100.0,0.0,0.0,1e-05,0.0,37.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,49.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.016,8e-06,,,,,,,
Sesame oil,Oils and Sauces,0.0,884.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0014,1.4e-05,,,,,,,
Cocoa butter,Oils and Sauces,0.0,884.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,60.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0018,2.5e-05,,,,,,,
Cottonseed oil,Oils and Sauces,0.0,884.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,26.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.035,2.5e-05,,,,,,,
Safflower oil,Oils and Sauces,0.0,884.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,7.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.034,7.1e-06,0.1,,,,,13.0,
Grape seed oil,Oils and Sauces,0.0,884.0,0.0,0.0,,100.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,9.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.029,,,,,,,,
Walnut oil,Oils and Sauces,0.0,884.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,9.1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0004,1.5e-05,,,,,,,
Babassu oil,Oils and Sauces,0.0,884.0,0.0,0.0,,100.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,81.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.019,,,,,,,,
Blue cheese dressing,Oils and Sauces,0.037,484.0,4.8,0.031,1e-05,51.0,0.4,5e-06,8.999999999999999e-05,0.008,13.0,4.4,0.0,0.0,0.0,0.074,28.0,0.088,1.4,8.3,1e-06,0.642,1.3,73.0,1.4e-05,1e-05,2.7e-07,0.0001,0.0001,0.00039,4e-05,0.0007,0.00020999999999999998,0.018,,,,,,1e-05,,,,3.5,,,,1.0000000000000001e-07,0.0043,8.6e-05,,,,,,,
Sunflower oil,Oils and Sauces,0.0,884.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.041,5.4e-06,,,,,,,
Duck fat,Oils and Sauces,0.0,882.0,0.0,0.1,0.0,100.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,33.0,2.0000000000000002e-07,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,4.8e-06,0.0027,0.0,,,,,,,
Avocado oil,Oils and Sauces,0.0,884.0,0.0,,0.0,100.0,0.0,0.0,0.0,0.0,71.0,0.0,,,,0.0,13.0,0.0,0.0,12.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,
Canola oil,Oils and Sauces,0.0,884.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,7.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,,,,,,0.0,,,,0.0,,,,0.0,0.017,7.1e-05,9.1,0.0,0.0,,,19.0,
Mustard oil,Oils and Sauces,0.0,884.0,0.0,,0.0,100.0,0.0,0.0,0.0,0.0,59.0,0.0,,,,0.0,21.0,0.0,0.0,12.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,
Salmon oil,Oils and Sauces,0.0,902.0,0.0,0.485,0.0,100.0,0.0,0.0,0.0,0.0,29.0,0.0,18.0,3.0,13.0,0.0,40.0,0.0,0.0,20.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,
Fish oil,Oils and Sauces,0.0,902.0,0.0,0.71,0.0,100.0,0.0,0.0,0.0,0.0,34.0,0.0,11.0,2.0,10.0,0.0,32.0,0.0,0.0,30.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,8.3e-06,,,,,,,,,
Margarine,Oils and Sauces,0.003,717.0,0.7,0.0,0.0,81.0,0.0,1e-06,5.9999999999999995e-05,0.003,39.0,0.7,0.0,0.01,0.0,0.005,24.0,0.018,0.16,15.0,0.0,0.002,15.0,3577.0,0.000819,1e-05,1.0000000000000001e-07,4e-05,2e-05,,1e-05,0.0002,0.0,0.012,,,,,,,,,,0.0,,,,0.0,0.009,9.3e-05,,,,,,22.0,
Spread,Oils and Sauces,,158.0,0.0,0.0,,17.0,0.0,,,,7.6,0.0,,,,0.0,4.0,0.012,0.0,2.2,,0.755,2.5,4489.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0017,1.2e-05,,,,,,,
Honey mustard,Oils and Sauces,0.067,207.0,28.0,0.0,2.9999999999999997e-05,10.0,0.8,2e-06,0.00041,0.012,5.6,27.0,0.0,0.0,0.0,0.028,3.2,0.055,0.98,0.83,6.8e-06,0.701,0.0,14.0,1e-06,7.000000000000001e-05,0.0,1e-05,0.00011999999999999999,7.000000000000001e-05,2e-05,0.0004,0.00017,0.004900000000000001,,,,,,0.00014000000000000001,,,,18.0,,,,0.0,0.0015,1.3e-05,,0.0,,,,,
Benecol,Oils and Sauces,0.004,357.0,5.7,,0.0,39.0,,,0.0,0.001,19.0,5.7,0.0,0.0,0.0,0.004,12.0,0.004,0.0,4.8,,0.67,2.2,4567.0,0.00137,1e-05,,0.0,0.0,,0.0,,0.0,,,,,,,0.0,,,,,,,,,0.037,5.7e-05,2.0,0.04,,,,9.6,
Poppy seed dressing,Oils and Sauces,0.059,399.0,24.0,0.015,4e-05,33.0,0.3,3e-06,0.00025,0.009,8.2,23.0,0.0,0.0,0.0,0.049,17.0,0.061,0.92,6.1,1.2e-06,0.933,0.14,180.0,5.1e-05,2e-05,9e-08,5.9999999999999995e-05,5e-05,0.00011,2e-05,0.0003,0.00025,0.006,,,,,,0.00013000000000000002,,,,23.0,,,,1.0000000000000001e-07,0.0024,5e-05,,0.0,,,,,
Ceasar dressing,Oils and Sauces,0.033,131.0,31.0,0.001,2e-05,0.23,0.2,2e-06,0.00029,0.004,0.05,31.0,0.0,0.0,0.0,0.03,0.01,0.048,1.5,0.1,2.2e-06,1.265,,4.0,1e-06,2.9999999999999997e-05,4e-08,1e-05,2.9999999999999997e-05,2.9999999999999997e-05,4e-05,0.0001,0.0003,0.0024,,,,,,4e-05,,,,8.8,,,,0.0,2e-05,0.0,,0.0,,,,,
Flaxseed oil,Oils and Sauces,0.009,878.0,0.39,0.0,7.000000000000001e-05,99.0,,,0.00034,0.015,21.0,0.39,0.0,0.0,0.0,0.027,65.0,0.031,0.37,9.0,,0.006,0.18,,,,,,,,,,0.00031,,,,,,,0.00014000000000000001,,,,,,,,,0.0007099999999999999,3.2999999999999997e-06,49.0,0.03,0.0,0.08,0.03,16.0,
Barbecue sauce,Oils and Sauces,0.033,172.0,41.0,0.0,7.000000000000001e-05,0.63,0.9,2e-06,0.00064,0.013,0.08,40.0,0.0,0.0,0.0,0.02,0.1,0.232,0.82,0.05,1.3e-06,1.027,0.0,224.0,1.1e-05,2e-05,0.0,5.9999999999999995e-05,0.0006,0.00016,8e-05,0.0006,0.00017,0.0070999999999999995,14.0,,,,,0.00013000000000000002,,,0.35,33.0,,,,0.0,0.0008,1.8000000000000001e-06,0.02,0.0,0.0,0.0,0.0,0.08,
Béchamel sauce,Oils and Sauces,0.126,105.0,7.4,0.008,1e-05,6.7,0.1,9e-06,0.00020999999999999998,0.015,2.7,7.3,0.0,0.0,0.0,0.101,1.6,0.163,3.8,2.2,3.2999999999999997e-06,0.328,,262.0,7.3e-05,5.9999999999999995e-05,3e-07,0.00017999999999999998,0.00026000000000000003,0.00034,4e-05,0.0008,0.00041999999999999996,0.014,,8.999999999999999e-05,0.0002,0.00032,0.00026000000000000003,2e-05,8e-05,0.00016,,4.8,0.00015,5e-05,0.00022,1.2e-06,0.00017,6e-07,,,,,,,
Hot sauce,Oils and Sauces,0.008,11.0,1.8,0.0,2.9999999999999997e-05,0.37,0.3,6e-06,0.00047999999999999996,0.005,0.03,1.5,,,,0.011,0.2,0.144,0.51,0.05,0.0,2.643,,162.0,8e-06,4e-05,0.0,8e-05,0.00025,0.00011,0.00016,0.075,0.00011,,,1e-05,2e-05,2.9999999999999997e-05,2e-05,5e-05,1e-05,2e-05,,1.3,2e-05,1e-05,2e-05,,0.00011999999999999999,2.4e-06,,,,,,,
Hoisin sauce,Oils and Sauces,0.032,220.0,44.0,0.003,0.00013000000000000002,3.4,2.8,2.3e-05,0.001,0.024,0.96,41.0,0.0,0.0,0.0,0.038,1.7,0.119,3.3,0.57,1.8000000000000001e-06,1.615,,6.0,0.0,0.0,0.0,0.00022,0.0012,7.000000000000001e-05,5.9999999999999995e-05,0.0004,0.00032,0.008,,,,,,0.00025,,,,27.0,,,,0.0,0.00028000000000000003,5e-07,,,,,,,
Salsa,Oils and Sauces,0.012,36.0,7.0,0.0,0.0001,0.2,1.4,1.9e-05,0.0022,0.016,0.02,5.6,0.0,0.0,0.0,0.03,0.11,0.27,1.5,0.03,4.0000000000000003e-07,0.43,,550.0,2.8e-05,5e-05,0.0,2.9999999999999997e-05,0.0011,,0.00015,0.004,0.00017,,,,,,,,,,,,,,,,,,,,,,,,
Fish sauce,Oils and Sauces,0.043,35.0,3.6,0.0,5e-05,0.01,0.0,5.1e-05,0.00078,0.175,0.0,3.6,0.0,0.0,0.0,0.007,0.0,0.288,5.1,0.0,9.1e-06,7.851,,12.0,4e-06,1e-05,4.8e-07,5.9999999999999995e-05,0.0023,0.00011999999999999999,0.0004,0.0005,0.0002,0.013,,,,,,0.00023,,,,3.6,,,,0.0,0.0,0.0,,,,,,,
Marinara sauce,Oils and Sauces,0.027,51.0,8.1,0.002,8e-05,1.5,1.8,1.3e-05,0.00078,0.018,0.38,6.3,0.0,0.0,0.0,0.034,0.51,0.319,1.4,0.17,1.1e-06,0.03,,650.0,3.3e-05,2e-05,0.0,5.9999999999999995e-05,0.0039,,0.00017,0.002,0.0002,0.014,,,,,,0.00014000000000000001,,,,5.5,,,,0.0,0.0024,1.4e-05,,,,,,,
Olive,Oils and Sauces,0.088,115.0,6.3,0.0,0.00025,11.0,3.2,0.0,0.0033,0.004,7.9,3.1,0.0,0.0,0.0,0.003,0.91,0.008,0.84,1.4,9.000000000000001e-07,0.735,0.0,403.0,2e-05,0.0,0.0,0.0,4e-05,2e-05,1e-05,0.0009,0.00022,0.01,,2e-05,2.9999999999999997e-05,5e-05,2.9999999999999997e-05,2e-05,1e-05,2.9999999999999997e-05,,0.0,2.9999999999999997e-05,,4e-05,0.0,0.0017,1.4e-06,,,,,,,
